epoca,mse
1619,0.005422
1620,0.005414
1621,0.005406
1622,0.005398
1623,0.005389
1624,0.005382
1625,0.005373
1626,0.005365
1627,0.005357
1628,0.005349
1629,0.005341
1630,0.005333
1631,0.005325
1632,0.005317
1633,0.005309
1634,0.005301
1635,0.005294
1636,0.005286
1637,0.005278
1638,0.005270
1639,0.005262
1640,0.005254
1641,0.005246
1642,0.005238
1643,0.005231
1644,0.005223
1645,0.005216
1646,0.005208
1647,0.005201
1648,0.005192
1649,0.005184
1650,0.005177
1651,0.005170
1652,0.005162
1653,0.005155
1654,0.005147
1655,0.005139
1656,0.005132
1657,0.005125
1658,0.005117
1659,0.005110
1660,0.005103
1661,0.005095
1662,0.005088
1663,0.005080
1664,0.005073
1665,0.005065
1666,0.005058
1667,0.005051
1668,0.005043
1669,0.005036
1670,0.005029
1671,0.005022
1672,0.005015
1673,0.005008
1674,0.005000
1675,0.004993
1676,0.004986
1677,0.004979
1678,0.004972
1679,0.004965
1680,0.004958
1681,0.004951
1682,0.004943
1683,0.004937
1684,0.004930
1685,0.004923
1686,0.004916
1687,0.004909
1688,0.004902
1689,0.004895
1690,0.004888
1691,0.004881
1692,0.004874
1693,0.004867
1694,0.004861
1695,0.004853
1696,0.004847
1697,0.004840
1698,0.004833
1699,0.004827
1700,0.004820
1701,0.004813
1702,0.004806
1703,0.004800
1704,0.004793
1705,0.004786
1706,0.004779
1707,0.004773
1708,0.004767
1709,0.004760
1710,0.004754
1711,0.004747
1712,0.004740
1713,0.004734
1714,0.004727
1715,0.004721
1716,0.004714
1717,0.004708
1718,0.004702
1719,0.004695
1720,0.004689
1721,0.004682
1722,0.004676
1723,0.004669
1724,0.004663
1725,0.004656
1726,0.004650
1727,0.004644
1728,0.004638
1729,0.004631
1730,0.004625
1731,0.004619
1732,0.004613
1733,0.004606
1734,0.004600
1735,0.004594
1736,0.004588
1737,0.004582
1738,0.004576
1739,0.004569
1740,0.004563
1741,0.004557
1742,0.004551
1743,0.004545
1744,0.004538
1745,0.004532
1746,0.004527
1747,0.004520
1748,0.004515
1749,0.004508
1750,0.004502
1751,0.004496
1752,0.004490
1753,0.004484
1754,0.004478
1755,0.004473
1756,0.004467
1757,0.004461
1758,0.004455
1759,0.004449
1760,0.004443
1761,0.004438
1762,0.004431
1763,0.004426
1764,0.004420
1765,0.004414
1766,0.004408
1767,0.004403
1768,0.004397
1769,0.004391
1770,0.004385
1771,0.004380
1772,0.004374
1773,0.004368
1774,0.004363
1775,0.004357
1776,0.004351
1777,0.004345
1778,0.004340
1779,0.004334
1780,0.004329
1781,0.004323
1782,0.004317
1783,0.004312
1784,0.004306
1785,0.004301
1786,0.004295
1787,0.004290
1788,0.004284
1789,0.004279
1790,0.004273
1791,0.004268
1792,0.004262
1793,0.004257
1794,0.004251
1795,0.004246
1796,0.004241
1797,0.004235
1798,0.004230
1799,0.004224
1800,0.004219
1801,0.004214
1802,0.004208
1803,0.004203
1804,0.004198
1805,0.004192
1806,0.004187
1807,0.004182
1808,0.004177
1809,0.004171
1810,0.004166
1811,0.004161
1812,0.004156
1813,0.004150
1814,0.004145
1815,0.004140
1816,0.004135
1817,0.004129
1818,0.004124
1819,0.004119
1820,0.004114
1821,0.004109
1822,0.004104
1823,0.004099
1824,0.004093
1825,0.004088
1826,0.004084
1827,0.004078
1828,0.004073
1829,0.004068
1830,0.004063
1831,0.004058
1832,0.004053
1833,0.004048
1834,0.004043
1835,0.004038
1836,0.004033
1837,0.004028
1838,0.004023
1839,0.004019
1840,0.004013
1841,0.004008
1842,0.004004
1843,0.003999
1844,0.003994
1845,0.003989
1846,0.003984
1847,0.003979
1848,0.003974
1849,0.003969
1850,0.003965
1851,0.003960
1852,0.003955
1853,0.003950
1854,0.003946
1855,0.003941
1856,0.003936
1857,0.003931
1858,0.003927
1859,0.003922
1860,0.003917
1861,0.003912
1862,0.003907
1863,0.003903
1864,0.003898
1865,0.003894
1866,0.003889
1867,0.003884
1868,0.003880
1869,0.003875
